frame,row_id,type,landmark_index,x,y,z
95,95-left_hand-1,left_hand,1,0.16885681629180907,0.1513817524909973,0.004238989483565092
95,95-left_hand-2,left_hand,2,0.16167454719543456,0.1384713125228882,0.00414948184043169
95,95-left_hand-3,left_hand,3,0.15462567329406737,0.12993864774703978,0.002544147912412882
95,95-left_hand-4,left_hand,4,0.14787095546722412,0.12529634475708007,0.00014347548596560955
95,95-left_hand-5,left_hand,5,0.16266092777252197,0.12505559921264647,-0.001031142845749855
95,95-left_hand-6,left_hand,6,0.15108861923217773,0.11153480410575867,-0.005296163996681571
95,95-left_hand-7,left_hand,7,0.1451695191860199,0.10556540489196778,-0.00819070115685463
95,95-left_hand-8,left_hand,8,0.1413235878944397,0.10055288314819336,-0.010146479830145836
95,95-left_hand-9,left_hand,9,0.16026900053024293,0.1275511646270752,-0.006746374927461147
95,95-left_hand-10,left_hand,10,0.14534999132156373,0.1142013680934906,-0.010830344408750534
95,95-left_hand-11,left_hand,11,0.13859900832176208,0.10745613098144531,-0.013535418286919594
95,95-left_hand-12,left_hand,12,0.13462960600852966,0.10172050952911377,-0.015703439116477966
95,95-left_hand-13,left_hand,13,0.15708496332168578,0.13297343373298645,-0.012214653939008713
95,95-left_hand-14,left_hand,14,0.1429256010055542,0.12104559659957886,-0.016082911789417266
95,95-left_hand-15,left_hand,15,0.1362196373939514,0.11425187706947326,-0.018286880403757096
95,95-left_hand-16,left_hand,16,0.13212788581848145,0.10827455163002014,-0.02015284277498722
95,95-left_hand-17,left_hand,17,0.1531319785118103,0.14021337985992433,-0.01722410023212433
95,95-left_hand-18,left_hand,18,0.14146888256072998,0.13193389654159546,-0.02073782652616501
95,95-left_hand-19,left_hand,19,0.1361759841442108,0.12676888704299927,-0.021784116476774217
95,95-left_hand-20,left_hand,20,0.1324513351917267,0.1217237401008606,-0.022574743181467058
95,95-right_hand-0,right_hand,0,0.04269849956035614,0.14254964590072633,2.524780977175567e-08
95,95-right_hand-1,right_hand,1,0.053490118980407717,0.13600651741027833,0.0004902534140273928
95,95-right_hand-2,right_hand,2,0.06125957727432251,0.12625025987625121,-0.0007043275330215693
95,95-right_hand-3,right_hand,3,0.06690033197402954,0.11977038383483887,-0.0028770152851939203
95,95-right_hand-4,right_hand,4,0.07176101803779603,0.11485456705093383,-0.005502774268388748
95,95-right_hand-5,right_hand,5,0.056004980206489564,0.11107914686203003,-0.002076442623510957
95,95-right_hand-6,right_hand,6,0.06204174280166626,0.09697305560111999,-0.00674633402377367
95,95-right_hand-7,right_hand,7,0.0656074869632721,0.08904332160949707,-0.010293323695659638
95,95-right_hand-8,right_hand,8,0.06805173873901367,0.08251612782478332,-0.013058684468269348
95,95-right_hand-9,right_hand,9,0.05499574601650238,0.11200712442398071,-0.006461204858496785
95,95-right_hand-10,right_hand,10,0.06176815986633301,0.09644531488418578,-0.011233446002006531
95,95-right_hand-11,right_hand,11,0.06606102466583252,0.08712868094444275,-0.015158986449241638
95,95-right_hand-12,right_hand,12,0.06907212257385253,0.0794934618473053,-0.018140034526586534
95,95-right_hand-13,right_hand,13,0.05408897399902344,0.11545738935470581,-0.011078122705221176
95,95-right_hand-14,right_hand,14,0.06060343742370605,0.10071873068809509,-0.016242579966783525
95,95-right_hand-15,right_hand,15,0.06500527858734131,0.09214818954467774,-0.01983733519911766
95,95-right_hand-16,right_hand,16,0.06801806688308716,0.08491793990135194,-0.022439736127853393
95,95-right_hand-17,right_hand,17,0.05355020999908447,0.12080232143402099,-0.01557779461145401
95,95-right_hand-18,right_hand,18,0.057992031574249266,0.11168722629547119,-0.02064458355307579
95,95-right_hand-19,right_hand,19,0.06072777032852173,0.10501641511917115,-0.02301911383867264
95,95-right_hand-20,right_hand,20,0.06291744112968445,0.09914405584335327,-0.024685453474521637
96,96-left_hand-0,left_hand,0,0.19941452145576477,0.18929059001115653,3.0244200169923154e-08
96,96-left_hand-1,left_hand,1,0.18879641477878278,0.174519609946471,0.007589433951160083
96,96-left_hand-2,left_hand,2,0.18190980416077834,0.1598568673317249,0.00847784848883748
96,96-left_hand-3,left_hand,3,0.17461694203890288,0.14946850905051598,0.007381237864207763
96,96-left_hand-4,left_hand,4,0.1667292805818411,0.143406480550766,0.005154999689413951
96,96-left_hand-5,left_hand,5,0.18902242183685303,0.1470430837227748,-0.0007148937752040533
96,96-left_hand-6,left_hand,6,0.17641510183994585,0.12974891868921426,-0.00544111430644989
96,96-left_hand-7,left_hand,7,0.1684200603228349,0.12030998445474185,-0.008606331924406381
96,96-left_hand-8,left_hand,8,0.16276453320796674,0.11313375372153062,-0.010736728516908793
96,96-left_hand-9,left_hand,9,0.187320915552286,0.15029305105025953,-0.00815631291614129
96,96-left_hand-10,left_hand,10,0.17003491062384385,0.13244337301987869,-0.013117354542303544
96,96-left_hand-11,left_hand,11,0.16020441743043753,0.12332975291288815,-0.016194644742287122
96,96-left_hand-12,left_hand,12,0.15404206285109887,0.11628789282762088,-0.0185674183930342
96,96-left_hand-13,left_hand,13,0.1829003943846776,0.15623450966981742,-0.014935783683680572
96,96-left_hand-14,left_hand,14,0.1657209465136895,0.14001180231571198,-0.019617049251232508
96,96-left_hand-15,left_hand,15,0.15613466157363012,0.1314441733635389,-0.02190499297844676
96,96-left_hand-16,left_hand,16,0.15046739348998436,0.12469065189361572,-0.02367308295260255
96,96-left_hand-17,left_hand,17,0.1759203878732828,0.16367031748478228,-0.02084950916469097
96,96-left_hand-18,left_hand,18,0.1625211857832395,0.15182426342597374,-0.02540423133625434
96,96-left_hand-19,left_hand,19,0.1554878720870385,0.14507931126998022,-0.02693792389562497
96,96-left_hand-20,left_hand,20,0.15051318131960356,0.1391402666385357,-0.027970717360193912
96,96-right_hand-0,right_hand,0,0.041341593059209675,0.1337816875714522,3.285028891643658e-08
96,96-right_hand-1,right_hand,1,0.04815702484204219,0.12495284814100999,0.001509844003101954
96,96-right_hand-2,right_hand,2,0.053452794368450456,0.11383985097591694,0.0011482874802962984
96,96-right_hand-3,right_hand,3,0.05817565321922302,0.10648521322470444,-0.00011329519419142834
96,96-right_hand-4,right_hand,4,0.062281037179323345,0.10161364193146045,-0.0017940933601214336
96,96-right_hand-5,right_hand,5,0.049036458134651184,0.10534920944617344,-0.002289112191647291
96,96-right_hand-6,right_hand,6,0.05588262126995967,0.09210910590795371,-0.0062821964518382
96,96-right_hand-7,right_hand,7,0.05986661865161015,0.0851559925537843,-0.008930689153762965
96,96-right_hand-8,right_hand,8,0.06260632437009078,0.07953972426744607,-0.0109590905217024
96,96-right_hand-9,right_hand,9,0.04953747013440499,0.10761175476587735,-0.006463513064842958
96,96-right_hand-10,right_hand,10,0.05732381687714504,0.09288654533716348,-0.010779999339809785
96,96-right_hand-11,right_hand,11,0.062139699092278115,0.08470310270786285,-0.013957392782546006
96,96-right_hand-12,right_hand,12,0.06555359867902902,0.07817835074204665,-0.01628983751512491
96,96-right_hand-13,right_hand,13,0.051269939312568076,0.11178332567214966,-0.01064174367974584
96,96-right_hand-14,right_hand,14,0.058584708433884844,0.09790853239022769,-0.015354884260047514
96,96-right_hand-15,right_hand,15,0.06310525651161487,0.09007559487452874,-0.01825128081971063
96,96-right_hand-16,right_hand,16,0.06623923090788034,0.0835387443120663,-0.020255568007437084
96,96-right_hand-17,right_hand,17,0.05416555473437676,0.11708120428598844,-0.014565790501924662
96,96-right_hand-18,right_hand,18,0.05995362882430737,0.10798547703486222,-0.019227932565487348
96,96-right_hand-19,right_hand,19,0.06323757996925941,0.10166224951927479,-0.021311093838169023
96,96-right_hand-20,right_hand,20,0.06602541643839616,0.09602428858096783,-0.022722560769090287
97,97-left_hand-0,left_hand,0,0.14200825416124785,0.1351915391591879,6.539286691629688e-08
97,97-left_hand-1,left_hand,1,0.13998256279872015,0.1255124990756695,0.0021749110713314554
97,97-left_hand-2,left_hand,2,0.13471185931792626,0.11512628197669983,0.0009095449752819079
97,97-left_hand-3,left_hand,3,0.12855500899828398,0.10787401749537541,-0.0008018991659180477
97,97-left_hand-4,left_hand,4,0.12235155013891366,0.10344670598323528,-0.0032867257160922657
97,97-left_hand-5,left_hand,5,0.13560579373286322,0.1088440464093135,-0.007584342804665749
97,97-left_hand-6,left_hand,6,0.12711694836616516,0.0956864941578645,-0.012448719156404527
97,97-left_hand-7,left_hand,7,0.12176538659976079,0.08774696519741645,-0.015065466456760008
97,97-left_hand-8,left_hand,8,0.11765290452883793,0.08157484691876632,-0.016637888199721392
97,97-left_hand-9,left_hand,9,0.1324451336493859,0.11125223911725558,-0.011363313175164737
97,97-left_hand-10,left_hand,10,0.12147091902219333,0.09691022221858685,-0.015959379119941823
97,97-left_hand-11,left_hand,11,0.11492416033378014,0.08851081706010379,-0.01818747531909209
97,97-left_hand-12,left_hand,12,0.11020680230397445,0.08179321197363046,-0.019789343628172692
97,97-left_hand-13,left_hand,13,0.12765304858867937,0.11536333652643058,-0.014505630502334008
97,97-left_hand-14,left_hand,14,0.11629177515323345,0.10220860747190622,-0.018207155741178073
97,97-left_hand-15,left_hand,15,0.10993987780350906,0.09428861278754014,-0.019842653033825066
97,97-left_hand-16,left_hand,16,0.10570826209508456,0.0880047266299908,-0.021069920550172146
97,97-left_hand-17,left_hand,17,0.12157632525150593,0.12067385132496174,-0.01715614775625559
97,97-left_hand-18,left_hand,18,0.11243601487233089,0.11139401678855602,-0.020417659758375242
97,97-left_hand-19,left_hand,19,0.10759795170563918,0.10566222094572507,-0.021370528982235834
97,97-left_hand-20,left_hand,20,0.1039664768255674,0.10071537013237293,-0.021955190083155267
97,97-right_hand-0,right_hand,0,0.04146839334414555,0.1353390239752256,6.999820606906199e-08
97,97-right_hand-1,right_hand,1,0.04903726222423407,0.12781048967288092,-0.001400560660001177
97,97-right_hand-2,right_hand,2,0.05588775873184204,0.11661825501001798,-0.002972689672158315
97,97-right_hand-3,right_hand,3,0.06143691562689268,0.10855276538775517,-0.004879086350019162
97,97-right_hand-4,right_hand,4,0.06467124246633969,0.10421227835691892,-0.0071318226938064284
97,97-right_hand-5,right_hand,5,0.05004248653466885,0.10625978501943442,-0.005276250223127695
97,97-right_hand-6,right_hand,6,0.05643147631333424,0.09230106954391186,-0.010079571404136144
97,97-right_hand-7,right_hand,7,0.0601161030622629,0.08355779028855838,-0.013342519451935705
97,97-right_hand-8,right_hand,8,0.06251678787744962,0.07656423976788154,-0.015657057340901632
97,97-right_hand-9,right_hand,9,0.05000964781412712,0.10758180916309357,-0.008159630931913853
97,97-right_hand-10,right_hand,10,0.057350447544684775,0.09182057472375724,-0.013247730425344063
97,97-right_hand-11,right_hand,11,0.06190367043018341,0.08191538315552932,-0.01688914416501155
97,97-right_hand-12,right_hand,12,0.06507441286857311,0.07400562786138974,-0.019298864528536797
97,97-right_hand-13,right_hand,13,0.05102995152656849,0.11082701041148259,-0.011114455687885102
97,97-right_hand-14,right_hand,14,0.05825711442874028,0.0957347211929468,-0.015963829194123928
97,97-right_hand-15,right_hand,15,0.06255951523780823,0.0866432384802745,-0.01888955355836795
97,97-right_hand-16,right_hand,16,0.06541591768081371,0.07943331278287448,-0.020695952841868766
97,97-right_hand-17,right_hand,17,0.05267747778158922,0.11551296367095067,-0.014141774807985012
97,97-right_hand-18,right_hand,18,0.059220242958802446,0.1048458401973431,-0.018447816371917725
97,97-right_hand-19,right_hand,19,0.06280828553896683,0.09773038327693939,-0.02025188706242121
97,97-right_hand-20,right_hand,20,0.06560070927326496,0.09173072759921734,-0.02128754699459443
98,98-left_hand-0,left_hand,0,0.11542961689142081,0.10875918085758503,5.0167792877185384e-08
98,98-left_hand-1,left_hand,1,0.11074722042450538,0.10117391210335952,0.0007182706523543367
98,98-left_hand-2,left_hand,2,0.10563429731589097,0.09288189044365516,-0.0009408543387857768
98,98-left_hand-3,left_hand,3,0.1003272350017841,0.08748338314203116,-0.002877832408278034
98,98-left_hand-4,left_hand,4,0.09548703065285316,0.08431623188348916,-0.00550388321146154
98,98-left_hand-5,left_hand,5,0.10897248066388644,0.08666102015055142,-0.0069032347461101245
98,98-left_hand-6,left_hand,6,0.10145900111932021,0.0763811652476971,-0.010970714215475779
98,98-left_hand-7,left_hand,7,0.09672310031377353,0.07062150308719048,-0.01331627146842388
98,98-left_hand-8,left_hand,8,0.09306542231486394,0.06591071073825543,-0.014830045616970612
98,98-left_hand-9,left_hand,9,0.10764356759878305,0.08906908447925861,-0.009739314420865132
98,98-left_hand-10,left_hand,10,0.09824591187330392,0.07799433286373432,-0.013426735424078427
98,98-left_hand-11,left_hand,11,0.09230196017485398,0.071714114684325,-0.015400819193858366
98,98-left_hand-12,left_hand,12,0.08801454764146072,0.06650695892480704,-0.016970524134544227
98,98-left_hand-13,left_hand,13,0.1048103914811061,0.09293744426507217,-0.01220112695143773
98,98-left_hand-14,left_hand,14,0.0948314918921544,0.083132076721925,-0.015344586366644273
98,98-left_hand-15,left_hand,15,0.08898571821359488,0.07714208960533142,-0.01700712855045612
98,98-left_hand-16,left_hand,16,0.08511720826992622,0.07221043109893799,-0.01836093056660432
98,98-left_hand-17,left_hand,17,0.10067094060090873,0.09769216179847717,-0.014366880489083437
98,98-left_hand-18,left_hand,18,0.0925146547647623,0.09109256359247062,-0.01708936906204774
98,98-left_hand-19,left_hand,19,0.08805542267285861,0.08687933591695932,-0.017971002138577975
98,98-left_hand-20,left_hand,20,0.0848430463900933,0.08308954307666191,-0.018650299941117946
98,98-right_hand-0,right_hand,0,0.04137849750427099,0.13654759984750015,7.34170757692272e-08
98,98-right_hand-1,right_hand,1,0.04944255661505919,0.1283648953988002,0.0004406538612854022
98,98-right_hand-2,right_hand,2,0.056327162453761466,0.11649387157880343,-0.00024279700413059729
98,98-right_hand-3,right_hand,3,0.06244956243496675,0.10837970330164982,-0.001709715176660281
98,98-right_hand-4,right_hand,4,0.06623155337113601,0.10415241122245789,-0.0035123003360170582
98,98-right_hand-5,right_hand,5,0.05044081864448694,0.10614640093766727,-0.0023677019545665155
98,98-right_hand-6,right_hand,6,0.05714512043274366,0.091886688883488,-0.006529912710762941
98,98-right_hand-7,right_hand,7,0.060996957696401156,0.08343685819552495,-0.009398766578390049
98,98-right_hand-8,right_hand,8,0.06353782461239742,0.07682739198207855,-0.011485523329331325
98,98-right_hand-9,right_hand,9,0.05000422092584463,0.10740442917897151,-0.006193051831080363
98,98-right_hand-10,right_hand,10,0.05777270576128593,0.09117011038156655,-0.010895092255220963
98,98-right_hand-11,right_hand,11,0.06249264570382925,0.08151562168047978,-0.01427267815093868
98,98-right_hand-12,right_hand,12,0.0655847959793531,0.07397766296680157,-0.016426232356864672
98,98-right_hand-13,right_hand,13,0.05068021783461937,0.11082501594836895,-0.010112309828400612
98,98-right_hand-14,right_hand,14,0.058339665142389446,0.09537701537975898,-0.014852071180939674
98,98-right_hand-15,right_hand,15,0.0624826573408567,0.08666617709856766,-0.01757566430247747
98,98-right_hand-16,right_hand,16,0.06495014291543227,0.07967359859209794,-0.01918432918878702
98,98-right_hand-17,right_hand,17,0.05226778296323923,0.11587097438482138,-0.013968196625892933
98,98-right_hand-18,right_hand,18,0.059221200071848355,0.10509875875252944,-0.01836626288982538
98,98-right_hand-19,right_hand,19,0.062591919532189,0.0979662021765342,-0.020165350001591902
98,98-right_hand-20,right_hand,20,0.06490698800637172,0.09181117094480075,-0.021165506197856024
99,99-left_hand-0,left_hand,0,0.1503203923885639,0.13299077520003685,8.126264434010339e-08
99,99-left_hand-1,left_hand,1,0.14858744465387785,0.12246461785756625,0.0009775661209669823
99,99-left_hand-2,left_hand,2,0.1428151703797854,0.11198548628733708,-0.000861002615867899
99,99-left_hand-3,left_hand,3,0.13552421789902908,0.1050104177915133,-0.002896526944823563
99,99-left_hand-4,left_hand,4,0.12849803612782404,0.10086574462743905,-0.005669923391766273
99,99-left_hand-5,left_hand,5,0.14192282007290766,0.10628462640138772,-0.008849852109471193
99,99-left_hand-6,left_hand,6,0.13104995855918297,0.09351159173708695,-0.013880490540311886
99,99-left_hand-7,left_hand,7,0.1245612777196444,0.08593086554453923,-0.01655667869803997
99,99-left_hand-8,left_hand,8,0.11967476973166832,0.08001424486820514,-0.01811383109396467
99,99-left_hand-9,left_hand,9,0.1379750256354992,0.10969852140316597,-0.01206500455737114
99,99-left_hand-10,left_hand,10,0.12502304636515105,0.09579202303519616,-0.016796546558348033
99,99-left_hand-11,left_hand,11,0.11729010481100816,0.08779780337443718,-0.019075254623133402
99,99-left_hand-12,left_hand,12,0.11184189640558682,0.08138306209674248,-0.02064582920418336
99,99-left_hand-13,left_hand,13,0.13292808945362383,0.11455784623439495,-0.014699317156695403
99,99-left_hand-14,left_hand,14,0.12021133991388175,0.10163932694838597,-0.018504172563552856
99,99-left_hand-15,left_hand,15,0.11285842381990872,0.09389894742232102,-0.02024991101083847
99,99-left_hand-16,left_hand,16,0.10791922761843754,0.08773109889947452,-0.021496135311631057
99,99-left_hand-17,left_hand,17,0.1271683138150435,0.12039898221309368,-0.01691834334857189
99,99-left_hand-18,left_hand,18,0.11698500926677997,0.11121983940784748,-0.020074600926958598
99,99-left_hand-19,left_hand,19,0.11150377071820773,0.10567498894838187,-0.02090105041861534
99,99-left_hand-20,left_hand,20,0.10748549378835238,0.10089612465638381,-0.021352397349591438
99,99-right_hand-0,right_hand,0,0.04374047426077036,0.1282463807326097,4.684048977747597e-08
99,99-right_hand-1,right_hand,1,0.04989100419558012,0.1211487352848053,0.0010301384430092115
99,99-right_hand-2,right_hand,2,0.0562696445446748,0.11156049141517052,0.0010524608257513207
99,99-right_hand-3,right_hand,3,0.06113703606220392,0.10476887340729053,0.00028214044868946075
99,99-right_hand-4,right_hand,4,0.06438902364327358,0.10110567510128021,-0.0008851816304601156
99,99-right_hand-5,right_hand,5,0.05128718511416362,0.10019822189441094,-0.00022621064160305721
99,99-right_hand-6,right_hand,6,0.05781879333349375,0.08643689637000744,-0.002704597221544156
99,99-right_hand-7,right_hand,7,0.06170131724614363,0.07805067530045143,-0.004740761664624398
99,99-right_hand-8,right_hand,8,0.0646869780925604,0.0713622524188115,-0.00632525163774307
99,99-right_hand-9,right_hand,9,0.051299186853262096,0.10146130277560307,-0.0036034690431104256
99,99-right_hand-10,right_hand,10,0.05939051566215662,0.08571586356713222,-0.006203948878324949
99,99-right_hand-11,right_hand,11,0.06404355741464175,0.0761099377503762,-0.008901994961958665
99,99-right_hand-12,right_hand,12,0.06750949644125424,0.06860815905607663,-0.011007116534388982
99,99-right_hand-13,right_hand,13,0.052341343118594244,0.10464493701091179,-0.0070393383502960205
99,99-right_hand-14,right_hand,14,0.060037330366097964,0.0903073801444127,-0.009900418898234
99,99-right_hand-15,right_hand,15,0.0643628709591352,0.08176308755691235,-0.011940861586481333
99,99-right_hand-16,right_hand,16,0.06724822291961083,0.07495504732315357,-0.01347048277518927
99,99-right_hand-17,right_hand,17,0.05387169810441824,0.10914855163830978,-0.010407639416651083
99,99-right_hand-18,right_hand,18,0.06003742263867305,0.09898496018006252,-0.012681993011098642
99,99-right_hand-19,right_hand,19,0.06365602979293236,0.09212993200008686,-0.013265532369797047
99,99-right_hand-20,right_hand,20,0.06649964933211987,0.0863366092626865,-0.01377313293946477
100,100-left_hand-0,left_hand,0,0.11348571685644296,0.11072318599774288,4.794512274377037e-08
100,100-left_hand-1,left_hand,1,0.11254002726995029,0.10124568755810077,0.0015904884785413742
100,100-left_hand-2,left_hand,2,0.10871537373616146,0.09182739716309768,0.0004396911423939925
100,100-left_hand-3,left_hand,3,0.10358048860843365,0.08572295881234683,-0.0011785441937928016
100,100-left_hand-4,left_hand,4,0.09795770049095154,0.08242425781029922,-0.0035283396002621604
100,100-left_hand-5,left_hand,5,0.11066699028015137,0.08659256192354056,-0.00544705438033606
100,100-left_hand-6,left_hand,6,0.10301524859208328,0.07520988468940441,-0.00932676588686613
100,100-left_hand-7,left_hand,7,0.09891651226924016,0.0691227179307204,-0.011455148745041627
100,100-left_hand-8,left_hand,8,0.09594962230095497,0.0641175634585894,-0.012772814872173162
100,100-left_hand-9,left_hand,9,0.10881089017941402,0.08893129000296959,-0.00877459028449196
100,100-left_hand-10,left_hand,10,0.09954704917394198,0.07645300030708313,-0.012248537359902492
100,100-left_hand-11,left_hand,11,0.0945538144845229,0.06935601280285762,-0.014027832362514276
100,100-left_hand-12,left_hand,12,0.09124018137271588,0.06348525790067819,-0.015416108358364839
100,100-left_hand-13,left_hand,13,0.10581955772179824,0.09272007300303532,-0.011756452946708752
100,100-left_hand-14,left_hand,14,0.09667491454344529,0.08090924414304587,-0.014991706237196922
100,100-left_hand-15,left_hand,15,0.09152234059113723,0.07382437930657314,-0.016762653938852824
100,100-left_hand-16,left_hand,16,0.0882263733790471,0.0678770186809393,-0.018136289830391224
100,100-left_hand-17,left_hand,17,0.1018973313845121,0.09762125061108516,-0.01435828280563538
100,100-left_hand-18,left_hand,18,0.09522872475477365,0.08918092113274795,-0.017554187430785254
100,100-left_hand-19,left_hand,19,0.09159195881623489,0.08360415123976193,-0.01873007072852208
100,100-left_hand-20,left_hand,20,0.08884397378334633,0.07858275220944332,-0.019536412965792876
100,100-right_hand-0,right_hand,0,0.036434177022713884,0.10780389033831082,4.027191872287753e-08
100,100-right_hand-1,right_hand,1,0.042714944252601035,0.10186131183917706,-0.000942470935674814
100,100-right_hand-2,right_hand,2,0.04837228415104059,0.09316104421248803,-0.002720627093647356
100,100-right_hand-3,right_hand,3,0.052149213277376615,0.08710759534285618,-0.00493543423139132
100,100-right_hand-4,right_hand,4,0.05317087700733772,0.08397172391414642,-0.00758418096945836
100,100-right_hand-5,right_hand,5,0.043408485559316784,0.08237555164557236,-0.005180177207176502
100,100-right_hand-6,right_hand,6,0.047510770651010364,0.07051722361491276,-0.009751083186039558
100,100-right_hand-7,right_hand,7,0.04964876633424025,0.06377777686485878,-0.012843443224063287
100,100-right_hand-8,right_hand,8,0.050837842317727894,0.058234285849791304,-0.015070107120733995
100,100-right_hand-9,right_hand,9,0.04194444246017016,0.08357965716948876,-0.008345156191633297
100,100-right_hand-10,right_hand,10,0.04675262020184444,0.0700772817318256,-0.01306370789041886
100,100-right_hand-11,right_hand,11,0.04951762923827538,0.061905815051152155,-0.016325071454048157
100,100-right_hand-12,right_hand,12,0.05114375398709224,0.05523268419962663,-0.018575574916142683
100,100-right_hand-13,right_hand,13,0.040912922185200915,0.08694570225018722,-0.011577251009069957
100,100-right_hand-14,right_hand,14,0.04541034538012285,0.0739311002768003,-0.016192554567868892
100,100-right_hand-15,right_hand,15,0.04813768084232624,0.06639185433204357,-0.018819298022068463
100,100-right_hand-16,right_hand,16,0.049836548475118786,0.060077619094115034,-0.02053890835780364
100,100-right_hand-17,right_hand,17,0.0402203666476103,0.09185582743241237,-0.014807067811489105
100,100-right_hand-18,right_hand,18,0.043603208202582136,0.08301062079576346,-0.019139863550662994
100,100-right_hand-19,right_hand,19,0.045582418831495136,0.0769394521529858,-0.02088630715241799
100,100-right_hand-20,right_hand,20,0.0471605251614864,0.07154995088393871,-0.021980859912358798
101,101-left_hand-0,left_hand,0,0.16923181598003095,0.15823764067429763,7.00598906068815e-08
101,101-left_hand-1,left_hand,1,0.16494672573529756,0.14751118880051833,0.0007962170146548977
101,101-left_hand-2,left_hand,2,0.15860871856029218,0.13554305755175078,-0.0014091545286086889
101,101-left_hand-3,left_hand,3,0.15153996073282683,0.12676393641875341,-0.0039588249279544335
101,101-left_hand-4,left_hand,4,0.1444033430172847,0.12124276161193848,-0.007366096994911249
101,101-left_hand-5,left_hand,5,0.16281087352679327,0.12633697115457976,-0.009266089159959497
101,101-left_hand-6,left_hand,6,0.15371904694117033,0.11031137062953068,-0.015322734440605227
101,101-left_hand-7,left_hand,7,0.14780395306073701,0.10106939306625953,-0.018765821851467572
101,101-left_hand-8,left_hand,8,0.1433737209210029,0.09368419417968163,-0.020931493723765016
101,101-left_hand-9,left_hand,9,0.16087976327309242,0.12878516545662513,-0.013240518567797083
101,101-left_hand-10,left_hand,10,0.1494504327957447,0.11098001668086419,-0.019070172539124124
101,101-left_hand-11,left_hand,11,0.14210253953933716,0.10054023907734798,-0.0221161600202322
101,101-left_hand-12,left_hand,12,0.136762879215754,0.09230869779219994,-0.02425681556073519
101,101-left_hand-13,left_hand,13,0.15730570829831636,0.13308856578973624,-0.016794619150459766
101,101-left_hand-14,left_hand,14,0.1457688556267665,0.11644313541742471,-0.021940271441753093
101,101-left_hand-15,left_hand,15,0.13835160778119013,0.1065730842260214,-0.0243308747617098
101,101-left_hand-16,left_hand,16,0.1333904850941438,0.0986712655195823,-0.02599126100540161
101,101-left_hand-17,left_hand,17,0.15242420022304243,0.13874967510883623,-0.019959125094688855
101,101-left_hand-18,left_hand,18,0.14333766011091378,0.12671030599337357,-0.024772952382381145
101,101-left_hand-19,left_hand,19,0.13798307111630073,0.1193351699755742,-0.026404910649244603
101,101-left_hand-20,left_hand,20,0.13381072191091684,0.1129304296695269,-0.027336313460881893
101,101-right_hand-0,right_hand,0,0.053039996669842646,0.16033035516738892,6.196040658323909e-08
101,101-right_hand-1,right_hand,1,0.06626932896100558,0.1522147128215203,0.0020054445530359563
101,101-right_hand-2,right_hand,2,0.07470663178425568,0.140327132665194,0.0017200726120231242
101,101-right_hand-3,right_hand,3,0.08145493727463943,0.13217882926647478,3.4210809434835726e-05
101,101-right_hand-4,right_hand,4,0.08578997735793774,0.1266982486614814,-0.002207354069329225
101,101-right_hand-5,right_hand,5,0.06410915519182499,0.12387277759038486,0.0007006531008161032
101,101-right_hand-6,right_hand,6,0.07089390548375937,0.10810685272400196,-0.003395413764967368
101,101-right_hand-7,right_hand,7,0.07489797931451064,0.09895941385856041,-0.006896819776067367
101,101-right_hand-8,right_hand,8,0.07757544059019822,0.09126282884524418,-0.009804088479051223
101,101-right_hand-9,right_hand,9,0.061375877605034754,0.12409008351656106,-0.0047907908088885825
101,101-right_hand-10,right_hand,10,0.06871691403480676,0.1059864667745737,-0.00930134321634586
101,101-right_hand-11,right_hand,11,0.07346143172337459,0.09516000059934762,-0.013643863109441904
101,101-right_hand-12,right_hand,12,0.0770636647939682,0.08606308240156907,-0.01700002499497854
101,101-right_hand-13,right_hand,13,0.06024245287363346,0.1268548220396042,-0.010491608140560297
101,101-right_hand-14,right_hand,14,0.06735424812023456,0.10933821361798507,-0.015453634926905999
101,101-right_hand-15,right_hand,15,0.07201079451120816,0.0990820641701038,-0.019128035753965378
101,101-right_hand-16,right_hand,16,0.07540397804517013,0.09040032900296725,-0.021839668401158772
101,101-right_hand-17,right_hand,17,0.06101747029102766,0.13140294758173135,-0.01603795253098584
101,101-right_hand-18,right_hand,18,0.06683540458862598,0.11913473560259892,-0.020838435381077804
101,101-right_hand-19,right_hand,19,0.0701757612136694,0.11083754667868981,-0.0230360753977528
101,101-right_hand-20,right_hand,20,0.07302855585630123,0.10351304824535663,-0.024680294669591464
26,26-left_hand-0,left_hand,0,0.23170179412478492,0.19428049666540964,9.351954103536512e-08
26,26-left_hand-1,left_hand,1,0.22009066078397962,0.18203631753013247,-8.808492889834775e-05
26,26-left_hand-2,left_hand,2,0.2083519801260933,0.16855600192433312,-0.0034800900338889315
26,26-left_hand-3,left_hand,3,0.20114301452561031,0.15878723585416402,-0.007647758697174371
26,26-left_hand-4,left_hand,4,0.1986448135640886,0.1537093628966619,-0.012561051727509097
26,26-left_hand-5,left_hand,5,0.21229414050541226,0.15166925154035055,-0.009351593608568822
26,26-left_hand-6,left_hand,6,0.2034980252621666,0.1342056459850735,-0.017914777057913375
26,26-left_hand-7,left_hand,7,0.19765625208143203,0.12492967787243071,-0.023811517682458674
26,26-left_hand-8,left_hand,8,0.19350991930280412,0.11781762753214155,-0.027890203446741143
26,26-left_hand-9,left_hand,9,0.21612550247283208,0.15331914689805773,-0.01494395247261439
